FSR_IMU_R,4355218,16:12:33,-621,-302,-1936,8,-25,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4357335,16:12:35,259,-227,2052,22,-21,14,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0
FSR_IMU_L,4357373,16:12:35,259,-233,2051,25,-18,14,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4355251,16:12:33,-625,-304,-1941,7,-27,-8,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0
FSR_IMU_R,4355291,16:12:33,-624,-309,-1935,8,-25,-8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4355325,16:12:33,-623,-306,-1942,9,-24,-8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FSR_IMU_L,4357406,16:12:35,259,-226,2053,23,-19,15,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1
FSR_IMU_L,4357439,16:12:36,264,-222,2053,21,-19,15,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4355358,16:12:33,-621,-306,-1942,9,-24,-7,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4355391,16:12:33,-621,-302,-1940,6,-25,-7,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0
FSR_IMU_L,4357476,16:12:36,262,-227,2048,20,-19,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FSR_IMU_L,4357509,16:12:36,262,-227,2050,21,-21,16,0,0,2,0,0,1,0,0,1,0,0,0,0,2,1,0
FSR_IMU_L,4357542,16:12:36,259,-229,2059,25,-18,15,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
FSR_IMU_R,4355424,16:12:34,-623,-306,-1938,10,-23,-6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,4357580,16:12:36,263,-230,2050,19,-20,15,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
FSR_IMU_R,4355463,16:12:34,-623,-304,-1938,8,-25,-6,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
FSR_IMU_R,4355498,16:12:34,-619,-305,-1944,9,-23,-6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,4357613,16:12:36,263,-222,2041,20,-17,14,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
FSR_IMU_L,4357646,16:12:36,261,-221,2044,21,-15,15,2,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0
FSR_IMU_L,4357683,16:12:36,263,-226,2045,30,-18,15,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
FSR_IMU_R,4355531,16:12:34,-622,-305,-1944,9,-23,-8,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4355564,16:12:34,-622,-306,-1941,4,-27,-5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4355595,16:12:34,-623,-305,-1938,9,-22,-6,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0
FSR_IMU_L,4357716,16:12:36,263,-229,2050,18,-13,17,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
FSR_IMU_L,4357749,16:12:36,261,-228,2053,25,-21,14,2,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0
FSR_IMU_R,4355631,16:12:34,-626,-304,-1936,14,-21,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4355670,16:12:34,-621,-306,-1937,8,-23,-6,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,4357782,16:12:36,264,-230,2054,20,-16,17,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
